ORDER ID,ORDER DATE,ITEM NUMBER,PRODUCT LINE,PRODUCT CODE,ITEM QUANTITY,ITEM PRICE,STATUS,CUSTOMER NAME,ADDRESS,CITY,STATE,POSTAL CODE,COUNTRY
10371,1/23/2021,9,Classic Cars,S24_4048,28,50.32,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10383,2/22/2021,4,Classic Cars,S24_4048,21,93.91,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10394,3/15/2021,7,Classic Cars,S24_4048,37,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10412,5/3/2021,1,Classic Cars,S24_4048,31,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10103,1/29/2019,15,Vintage Cars,S24_4258,25,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10111,3/25/2019,3,Vintage Cars,S24_4258,26,86.68,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10126,5/28/2019,15,Vintage Cars,S24_4258,34,100,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10139,7/16/2019,4,Vintage Cars,S24_4258,29,100,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10149,9/12/2019,1,Vintage Cars,S24_4258,20,90.57,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA
10163,10/20/2019,5,Vintage Cars,S24_4258,42,91.55,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA
10173,11/5/2019,3,Vintage Cars,S24_4258,22,100,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10183,11/13/2019,12,Vintage Cars,S24_4258,47,100,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA
10193,11/21/2019,4,Vintage Cars,S24_4258,20,100,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia
10206,12/5/2019,10,Vintage Cars,S24_4258,33,97.39,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10215,1/29/2020,7,Vintage Cars,S24_4258,39,90.57,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA
10228,3/10/2020,6,Vintage Cars,S24_4258,33,100,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA
10244,4/29/2020,4,Vintage Cars,S24_4258,40,86.68,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10257,6/14/2020,4,Vintage Cars,S24_4258,46,78.89,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10269,7/16/2020,2,Vintage Cars,S24_4258,48,97.39,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria
10280,8/17/2020,6,Vintage Cars,S24_4258,21,78.89,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy
10290,9/7/2020,1,Vintage Cars,S24_4258,45,100,Shipped,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,MA,58339,USA
10304,10/11/2020,10,Vintage Cars,S24_4258,33,100,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France
10312,10/21/2020,7,Vintage Cars,S24_4258,44,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10324,11/5/2020,3,Vintage Cars,S24_4258,33,100,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10333,11/18/2020,1,Vintage Cars,S24_4258,39,100,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,,USA
10348,11/1/2020,2,Vintage Cars,S24_4258,39,50.31,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10358,12/10/2020,6,Vintage Cars,S24_4258,41,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10369,1/20/2021,3,Vintage Cars,S24_4258,40,86.92,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10382,2/17/2021,4,Vintage Cars,S24_4258,33,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10423,5/30/2021,4,Vintage Cars,S24_4258,28,78.89,In Process,Petit Auto,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10106,2/17/2019,3,Planes,S24_4278,26,63.76,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10120,4/29/2019,9,Planes,S24_4278,29,85.49,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10133,6/27/2019,4,Planes,S24_4278,46,77.52,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10145,8/25/2019,15,Planes,S24_4278,33,84.77,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10168,10/28/2019,10,Planes,S24_4278,48,78.25,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10210,1/12/2020,8,Planes,S24_4278,40,71,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan
10223,2/20/2020,10,Planes,S24_4278,23,74.62,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10235,4/2/2020,4,Planes,S24_4278,40,81.14,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10250,5/11/2020,5,Planes,S24_4278,37,74.62,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10263,6/28/2020,11,Planes,S24_4278,24,75.35,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10275,7/23/2020,10,Planes,S24_4278,27,62.31,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10284,8/21/2020,2,Planes,S24_4278,21,71,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway
10297,9/16/2020,5,Planes,S24_4278,23,72.45,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10308,10/15/2020,8,Planes,S24_4278,44,83.32,Shipped,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA
10317,11/2/2020,1,Planes,S24_4278,35,83.32,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10328,11/12/2020,4,Planes,S24_4278,43,60.86,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10340,11/24/2020,1,Planes,S24_4278,40,84.77,Shipped,Enaco Distributors,"Rambla de Catalua¤a, 23",Barcelona,,8022,Spain
10353,12/4/2020,3,Planes,S24_4278,35,89.9,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA
10361,12/17/2020,1,Planes,S24_4278,25,62.46,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10375,2/3/2021,2,Planes,S24_4278,43,100,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10386,3/1/2021,8,Planes,S24_4278,50,63.34,Resolved,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10398,3/30/2021,14,Planes,S24_4278,45,78.25,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10401,4/3/2021,4,Planes,S24_4278,52,81.14,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA
10416,5/10/2021,5,Planes,S24_4278,48,74.62,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10108,3/3/2019,10,Classic Cars,S24_4620,31,68.71,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines
10122,5/8/2019,14,Classic Cars,S24_4620,29,71.14,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10135,7/2/2019,11,Classic Cars,S24_4620,23,87.31,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10147,9/5/2019,11,Classic Cars,S24_4620,31,64.67,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA
10159,10/10/2019,6,Classic Cars,S24_4620,23,67.1,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10169,11/4/2019,6,Classic Cars,S24_4620,24,94.58,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10180,11/11/2019,1,Classic Cars,S24_4620,28,71.14,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10191,11/20/2019,7,Classic Cars,S24_4620,44,66.29,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10211,1/15/2020,6,Classic Cars,S24_4620,22,92.16,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10225,2/22/2020,13,Classic Cars,S24_4620,46,70.33,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10238,4/9/2020,7,Classic Cars,S24_4620,22,93.77,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark
10252,5/26/2020,3,Classic Cars,S24_4620,38,87.31,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10264,6/30/2020,1,Classic Cars,S24_4620,47,83.27,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA
10276,8/2/2020,7,Classic Cars,S24_4620,48,75.18,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA
10287,8/30/2020,16,Classic Cars,S24_4620,40,88.12,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland
10299,9/30/2020,1,Classic Cars,S24_4620,32,80.84,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10310,10/16/2020,14,Classic Cars,S24_4620,49,97.01,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10319,11/3/2020,2,Classic Cars,S24_4620,43,85.69,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA
10331,11/17/2020,2,Classic Cars,S24_4620,41,100,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA
10343,11/24/2020,1,Classic Cars,S24_4620,30,100,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10355,12/7/2020,9,Classic Cars,S24_4620,28,95.39,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10363,1/6/2021,9,Classic Cars,S24_4620,43,100,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10378,2/10/2021,2,Classic Cars,S24_4620,41,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10390,3/4/2021,10,Classic Cars,S24_4620,30,82.42,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10103,1/29/2019,3,Trucks and Buses,S32_1268,31,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10114,4/1/2019,7,Trucks and Buses,S32_1268,32,100,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France
10126,5/28/2019,3,Trucks and Buses,S32_1268,43,96.31,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10140,7/24/2019,3,Trucks and Buses,S32_1268,26,100,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10151,9/21/2019,10,Trucks and Buses,S32_1268,27,100,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland
10164,10/21/2019,1,Trucks and Buses,S32_1268,24,100,Resolved,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria
10175,11/6/2019,8,Trucks and Buses,S32_1268,22,100,Shipped,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK
10184,11/14/2019,13,Trucks and Buses,S32_1268,46,100,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain
10194,11/25/2019,3,Trucks and Buses,S32_1268,37,97.27,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France
10207,12/9/2019,14,Trucks and Buses,S32_1268,49,80.9,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA
10217,2/4/2020,3,Trucks and Buses,S32_1268,21,100,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10229,3/11/2020,8,Trucks and Buses,S32_1268,25,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10245,5/4/2020,1,Trucks and Buses,S32_1268,37,100,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA
10259,6/15/2020,11,Trucks and Buses,S32_1268,45,86.68,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10270,7/19/2020,1,Trucks and Buses,S32_1268,32,85.72,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia
10281,8/19/2020,8,Trucks and Buses,S32_1268,29,82.83,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10291,9/8/2020,3,Trucks and Buses,S32_1268,26,83.79,Shipped,Scandinavian Gift Ideas,Kergatan 24,Boras,,S-844 67,Sweden
10305,10/13/2020,12,Trucks and Buses,S32_1268,28,100,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10313,10/22/2020,6,Trucks and Buses,S32_1268,27,87.64,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10324,11/5/2020,11,Trucks and Buses,S32_1268,20,98.18,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10335,11/19/2020,1,Trucks and Buses,S32_1268,44,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10348,11/1/2020,3,Trucks and Buses,S32_1268,42,100,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain
10358,12/10/2020,1,Trucks and Buses,S32_1268,41,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10371,1/23/2021,1,Trucks and Buses,S32_1268,26,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10382,2/17/2021,6,Trucks and Buses,S32_1268,26,100,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10411,5/1/2021,1,Trucks and Buses,S32_1268,26,100,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada
10425,5/31/2021,11,Trucks and Buses,S32_1268,41,86.68,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10107,2/24/2019,8,Motorcycles,S32_1374,20,92.9,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10120,4/29/2019,6,Motorcycles,S32_1374,22,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10133,6/27/2019,1,Motorcycles,S32_1374,23,100,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10145,8/25/2019,12,Motorcycles,S32_1374,33,93.9,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10168,10/28/2019,7,Motorcycles,S32_1374,28,100,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA
10188,11/18/2019,7,Motorcycles,S32_1374,44,98.89,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway
10210,1/12/2020,5,Motorcycles,S32_1374,46,79.91,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan
10223,2/20/2020,7,Motorcycles,S32_1374,21,100,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia
10235,4/2/2020,1,Motorcycles,S32_1374,41,100,Shipped,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10250,5/11/2020,2,Motorcycles,S32_1374,31,100,Shipped,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,CA,94217,USA
10263,6/28/2020,8,Motorcycles,S32_1374,31,79.91,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA
10275,7/23/2020,7,Motorcycles,S32_1374,23,81.91,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10285,8/27/2020,12,Motorcycles,S32_1374,37,98.89,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10297,9/16/2020,2,Motorcycles,S32_1374,26,100,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland
10308,10/15/2020,5,Motorcycles,S32_1374,24,79.91,Shipped,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA
10318,11/2/2020,7,Motorcycles,S32_1374,47,100,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10329,11/15/2020,11,Motorcycles,S32_1374,45,63.91,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10340,11/24/2020,2,Motorcycles,S32_1374,55,100,Shipped,Enaco Distributors,"Rambla de Catalua¤a, 23",Barcelona,,8022,Spain
10353,12/4/2020,5,Motorcycles,S32_1374,46,81.17,Shipped,Gift Ideas Corp.,2440 Pompton St.,Glendale,CT,97561,USA
10363,1/6/2021,2,Motorcycles,S32_1374,50,100,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10375,2/3/2021,3,Motorcycles,S32_1374,37,100,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10387,3/2/2021,1,Motorcycles,S32_1374,44,94.9,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10401,4/3/2021,1,Motorcycles,S32_1374,49,100,On Hold,Tekni Collectables Inc.,7476 Moss Rd.,Newark,NJ,94019,USA
10416,5/10/2021,2,Motorcycles,S32_1374,45,100,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10108,3/3/2019,13,Motorcycles,S32_2206,27,43.45,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines
10122,5/8/2019,17,Motorcycles,S32_2206,31,44.66,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10135,7/2/2019,14,Motorcycles,S32_2206,33,40.23,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10145,8/25/2019,1,Motorcycles,S32_2206,31,35.8,Shipped,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,CA,90003,USA
10159,10/10/2019,9,Motorcycles,S32_2206,35,35.4,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,,USA
10169,11/4/2019,9,Motorcycles,S32_2206,26,39.83,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia
10180,11/11/2019,4,Motorcycles,S32_2206,34,45.46,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10190,11/19/2019,1,Motorcycles,S32_2206,46,32.99,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10211,1/15/2020,9,Motorcycles,S32_2206,41,42.24,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10224,2/21/2020,2,Motorcycles,S32_2206,43,39.43,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,,59000,France
10237,4/5/2020,2,Motorcycles,S32_2206,26,40.23,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA
10252,5/26/2020,6,Motorcycles,S32_2206,36,48.28,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France
10264,6/30/2020,4,Motorcycles,S32_2206,20,32.59,Shipped,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,MA,51003,USA
10276,8/2/2020,10,Motorcycles,S32_2206,27,36.61,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA
10285,8/27/2020,1,Motorcycles,S32_2206,37,41.03,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10299,9/30/2020,4,Motorcycles,S32_2206,24,42.24,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland
10310,10/16/2020,17,Motorcycles,S32_2206,36,43.05,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany
10319,11/3/2020,5,Motorcycles,S32_2206,29,38.22,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,NY,10022,USA
10331,11/17/2020,3,Motorcycles,S32_2206,28,100,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA
10343,11/24/2020,5,Motorcycles,S32_2206,29,100,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10355,12/7/2020,10,Motorcycles,S32_2206,38,39.83,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10364,1/6/2021,1,Motorcycles,S32_2206,48,48.28,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France
10378,2/10/2021,1,Motorcycles,S32_2206,40,82.46,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10390,3/4/2021,11,Motorcycles,S32_2206,41,44.56,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10403,4/8/2021,2,Motorcycles,S32_2206,30,40.23,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12 Brewery,Liverpool,,WX1 6LT,UK
10104,1/31/2019,11,Trucks and Buses,S32_2509,35,47.62,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10114,4/1/2019,2,Trucks and Buses,S32_2509,28,55.73,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France
10127,6/3/2019,13,Trucks and Buses,S32_2509,45,51.95,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10141,8/1/2019,7,Trucks and Buses,S32_2509,24,45.99,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland
10151,9/21/2019,5,Trucks and Buses,S32_2509,41,63.85,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland
10165,10/22/2019,14,Trucks and Buses,S32_2509,48,45.99,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore
10175,11/6/2019,3,Trucks and Buses,S32_2509,50,63.31,Shipped,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK
10184,11/14/2019,8,Trucks and Buses,S32_2509,33,62.77,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain
10195,11/25/2019,8,Trucks and Buses,S32_2509,32,43.29,Shipped,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA
10207,12/9/2019,9,Trucks and Buses,S32_2509,27,60.06,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA
10219,2/10/2020,4,Trucks and Buses,S32_2509,35,55.19,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA
10229,3/11/2020,3,Trucks and Buses,S32_2509,23,54.11,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10246,5/5/2020,7,Trucks and Buses,S32_2509,35,48.7,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10259,6/15/2020,6,Trucks and Buses,S32_2509,40,43.83,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore
10271,7/20/2020,7,Trucks and Buses,S32_2509,35,47.62,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10281,8/19/2020,3,Trucks and Buses,S32_2509,31,55.19,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA
10292,9/8/2020,10,Trucks and Buses,S32_2509,50,46.53,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA
10305,10/13/2020,7,Trucks and Buses,S32_2509,40,57.9,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA
10313,10/22/2020,1,Trucks and Buses,S32_2509,38,45.45,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada
10325,11/5/2020,3,Trucks and Buses,S32_2509,38,100,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway
10335,11/19/2020,3,Trucks and Buses,S32_2509,40,60.6,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10349,12/1/2020,1,Trucks and Buses,S32_2509,33,46.53,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
10359,12/15/2020,3,Trucks and Buses,S32_2509,36,100,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France
10371,1/23/2021,2,Trucks and Buses,S32_2509,20,66.47,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA
10383,2/22/2021,5,Trucks and Buses,S32_2509,32,53.18,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10394,3/15/2021,3,Trucks and Buses,S32_2509,36,62.77,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10412,5/3/2021,7,Trucks and Buses,S32_2509,19,48.7,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10425,5/31/2021,6,Trucks and Buses,S32_2509,11,43.83,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France
10104,1/31/2019,4,Trains,S32_3207,49,65.87,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain
10116,4/11/2019,1,Trains,S32_3207,27,63.38,Shipped,Royale Belge,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10127,6/3/2019,6,Trains,S32_3207,29,70.84,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA
